LakeID,Location_ID,LakeNum,LakeName,County,Town,Area (ac),Area (ha),WshedArea (ac),WshedArea (ha),Wshed/Area,Zmax (ft),Zmax (m),Zmean (ft),"Zmean (m), orange=calc.",ZmeanCalc?,Residence,Sampling Years,Dlatitude,Dlongitude,Class,DamClass,Potable Water?,Swimming beach?,Supported Uses,Fish impacts?,Invasive Plants?,Invasive Animals?,Distance to Nearby AIS (mi),Name of Nearest Infected Lake (fixed?),>1HAB Notification?,Multiple Years HAB Notification?,PotableWater PWL,Bathing  PWL,Recreation PWL,AquaticLife PWL,Aesthetics PWL,Habitat PWL,FishConsumption PWL,Date 1st HAB listing 19,#Wks HAB Notification 19,#Wks HAB Notification 19,#Wks HAB Notification 18,#Wks HAB Updates 18,#Wks HAB Updates 17,#Wks HAB Updates 16,#Wks HAB Updates 15,#Wks HAB Updates 14,#Wks HAB Updates 13,#Wks HAB Updates 12,Weed Management?,Lake Assn Name,Sampled >2013?,18 Samplers,CSLAP Region,Watershed,Exp Region,ExpRegion2,CSLAP,2019 Sample?,Yrs Last 5,#Yrs>1HABsUpdates,Shore HABs PWS Score,Shore HABs Rec Score,Program,Zebras,Runoff (m),PWS-Days Closed,PWS-Treatments,PWS-MCL Violations-# Reporting Quarters,Beach-#Days Closures,Beach-Control measures,Algae Control Measures,Weed Control Measures,Plants,Fish Stocking,Comments
0903LWO0095,0903LWO0095_C,148,Little Wolf Lake,Franklin,Tupper Lake,160,65,6919,2800,43.2,26.2,8,16.4,5,no,0.18,1998-2000,44.25348,-74.47927,B,A,no,,recreation,none reported,none reported,none reported,7.3,Upper Saranac Lake-South,,,NA,Stressed,Stressed,Fully supported,Fair,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,,,,,St. Lawrence River,western Adk,eastern Adk,CSLAP,no,,0,0,0,CSLAP,no,0.64,,,,,,,,"arrow head, clasping leaf pondweed, pipewort, and needle spikerush",,
1701LON0702,1701LON0702_C,209,Long Pond,Suffolk,Southampton,27,11,1136,460,42.6,8.2,2.5,3.8,1.2,yes,0,2016-2019,40.93726,-72.32372,B,,no,,recreation,,variable leaf watermilfoil,none reported,0,,,,NA,NA,Fully supported,Fully supported,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,0,2,0,,Friends of the Long Pond Greenbelt,yes,"Jean Dodds, Doreen Johnston, Sandra Ferguson, Dai Dayton",Downstate,Long Island Sound,NYC LI,NYC LI,CSLAP,,,1,1,0,CSLAP,no,0.29,,,,,,,,,,
#N/A,#N/A,1001,Long Pond,Rensselaer,Grafton,115,47,544,220,4.7,30,9.1,14,4.2,no,2.5,1994-2003,42.78851,-73.44249,A(T),B,yes,Grafton Lakes State Park beach,"potable water, recreation, and public bathing",none reported,Eurasian watermilfoil,none reported,0,,,,Fully supported,Fully supported,Fully supported,Fully supported,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,,,,,Lower Hudson River,,mid Hudson,CSLAP,no,,0,0,0,CSLAP,no,0.457527273,,,,,,,,,,
1308LONXXX1,1308LONXXX1_C,249,Long Pond,Columbia,Ancram,12,5,1971,798,168.2,25.9,7.9,,,no,0,2017-2019,42.42023,-75.84813,B,n/a,no,,recreation,,Curly Leafed Pondweed,none reported,0,,,,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,,0,0,0,0,0,0,0,0,,Friends of Long Lake,yes,Mark Pitsch,,Lower Hudson River,,,CSLAP,,,,,,CSLAP,no,0.553721107,,,,,,,,,,
0404LOO0079,0404LOO0079_C,136,Loon Lake,Steuben,Wayland,166,67,1488,602,8.9,42.7,13,20,6.1,no,1.79,1994-2019,42.49276,-77.56724,B,,no,,recreation,none reported,Eurasian watermilfoil; Curly leafed pondweed,none reported,0,,2019,no,NA,Fully supported,Fully supported,Fully supported,Good,Fair,Fully supported,6/26/2019,9/21/2019,,0,,,0,1,0,0,1,"mechanical harvesting 201, 2017, 2002",Loon Lake Association ,yes,"Paula and Bernie Thoma, Susan and John Pryor",Western,Genesee River,Finger Lakes,Finger Lakes,CSLAP,no,,1,1,0,CSLAP,no,0.381097561,,,,,,,,,,
1104LOO0367,1104LOO0367_C,10,Loon Lake,Warren,Chestertown,602,244,8402,3400,14,32,9.8,15.1,4.6,no,0.6,"1986-1990, 1997",43.67857,-73.85435,AAspec,C,yes,Birchwood Cottages; Conway's Lake Manor; Loon Lake Public Beach,"potable water, recreation, and public bathing",none reported,Eurasian watermilfoil; water chestnut; curly-leafed pondweed,none reported,0,,,,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,,0,0,0,0,0,0,0,0,herbicides 2013?,Loon Lake Park District Association,,,,Upper Hudson River,eastern Adk,eastern Adk,CSLAP,no,,0,0,0,CSLAP,no,0.549068627,,,,,,,herbicides 2013?,,,
0303LOR0009,0303LOR0009_C,72,Lorton Lake,Oswego,Albion,45,18,3054,1236,67.8,9.5,2.9,4.6,1.4,no,0.03,"1990-1994, 2000-2013, 2015-2019",43.50374,-75.89079,C,B,no,,recreation,none reported,variable leaf watermilfoil; brittle naiad,none reported,0,,2012,no,NA,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,,0,0,0,0,0,0,0,2,hand harvesting 2015,Lorton Lake Association,yes,"Janice Ivkovich, Beatrice Gloude, Jim Burba",Central,Lake Ontario,Ontario,Central NY,CSLAP,no,,1,1,0,CSLAP,no,0.762195122,,,,,,,hand harvesting 2015,,,weed harvesting 2000
0202LCA0133,0202LCA0133_C,63,Lower Cassadaga Lake,Chautauqua,Pomfret,102,41,3608,1460,35.3,,,23.6,7.2,no,0.69,1990,42.34448,-79.31724,B,,no,Cassadaga Village Beach,recreation and public bathing,none reported,Eurasian watermilfoil; Curly-leafed pondweed,common carp,0,,,,NA,Stressed,Impaired,Stressed,Poor,Poor,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,Cassadaga Lakes Association,,,,Allegheny/Chemung River,western NY,western NY,CSLAP,no,,0,0,0,CSLAP,no,0.295554819,,,,,,,,"yellow water lily, white water lily, common waterweed, arrowhead, long leaf pondweed, Sago pondweed, and ribbon leaf pondweed",,
0902LCH0006,0902LCH0006_C,79,Lower Chateaugay Lake,Franklin,Chateaugay,576,233,64496,26100,112,25,7.6,12.1,3.7,no,0.06,1991-1995,44.81928,-74.01873,B(T),,no,,recreation,none reported,Eurasian watermilfoil; Curly leafed pondweed,none reported,0,,,,NA,Stressed,Stressed,Fully supported,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,Chateaugay Lake Foundation,,,,St. Lawrence River,western Adk,eastern Adk,CSLAP,no,,0,0,0,CSLAP,no,0.550747126,,,,,,,,,,
1308LRH0888,1308LRH0888_C,250,Lower Rhoda Lake,Columbia,"Ancram, Copake",58,23,1760,712,30.3,64.6,19.7,,,no,0,2017-2019,42.07931753,-73.5941095,B,n/a,no,Camp Anne Beach; Camp Pontiac,recreation and public bathing,,Eurasian watermilfoil; Water chestnut,none reported,0,,,,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,,0,0,0,0,0,0,0,0,herbicide 2018; hand harvesting 2017,"Rhoda Lake Community, Inc. ",yes,Jamie Purinton and Robert (Tad) Higgins,,Lower Hudson River,,,CSLAP,,,,,,CSLAP,no,0.553721107,,,,,,,"herbicide 2018; hand harvesting 2017,2018",,,
0902LSA0257A,0902LSA0257A_C,172,Lower St. Regis Lake,Franklin,Harrietstown,454,184,1297,525,2.9,,,16.7,5.1,no,2.79,2000-2002,44.4294,-74.25751,B,,no,Paul Smith's College,recreation and public bathing,none reported,none reported,none reported,7.9,Lake Colby,,,NA,Stressed,Stressed,Fully supported,Fair,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,St. Regis Property Owners Association,,,,St. Lawrence River,western Adk,eastern Adk,CSLAP,no,,0,0,0,CSLAP,no,0.64,,,,,,,,,,
1204MAD1051,1204MAD1051_C,47,Madison Lake,Madison,Madison,32,13,1432,580,44.6,76.4,23.3,23.3,7.1,no,0.4,"1988-1993, 1998, 2004-2011, 2013",42.90133,-75.52389,C,,no,Madison Lake Park,recreation and public bathing,none reported,Eurasian watermilfoil,none reported,0,,,,NA,NA,Fully supported,Fully supported,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,,yes,,,Mohawk/Hudson River,,Central NY,CSLAP,no,,0,0,0,CSLAP,no,0.4,,,,,,,,,,
1201MAR0570,1201MAR0570_C,163,Mariaville Lake,Schenectady,Duanesburg,198,80,1804,730,9.1,12,3.6,5.6,1.7,no,0.39,"1999-2011, 2014-2019",42.82846,-74.12632,B,C,no,,potable water and recreation,none reported,Eurasian watermilfoil; Curly-leafed pondweed,none reported,0,,"2015, 2016, 2017",yes,NA,Stressed,Impaired,Fully supported,Poor,Fair,Fully supported,NA,NA,,10,3,3,2,3,1,0,0,mechanical,Mariaville Civic Association ,yes,Michael Blood,Central,Mohawk/Hudson River,east central,Mohawk,CSLAP,yes,,3,2,3,CSLAP,no,0.48,,,,,,,,,,
1104MAYXXX1,1104MAYXXX1_C,173,Mayfield Lake,Fulton,Mayfield,140,57,19905,8055,142.1,16.4,5,7.7,2.4,no,0.03,2000-2004,43.09609,-74.26449,B,A,no,,recreation,none reported,Eurasian watermilfoil; Curly-leafed pondweed; brittle naiad,none reported,0,,,,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,,0,0,0,0,0,0,0,0,,Mayfield Lake Association,,,,Upper Hudson River,eastern Adk,eastern Adk,CSLAP,no,,0,0,0,CSLAP,no,0.5,,,,,,,,,,
0602MEL0039,0602MEL0039_C,31,Melody Lake,Cortland,Willet,38,16,1236,500,32.3,15.4,4.7,6.9,2.1,no,0.16,"1987-1991, 1994, 1997-2019",42.4702,-75.87442,C,C,no,,recreation,none reported,Eurasian watermilfoil,none reported,0,,2013,no,NA,NA,Stressed,Fully supported,Fair,Fair,Fully supported,NA,NA,,0,0,0,0,0,0,3,0,carp,Melody Lake Association ,yes,"Robert and Carol Rosati, Bob Eastman, Steve Smith",Central,Susquehanna River,west central,Central NY,CSLAP,yes,,1,1,0,CSLAP,no,0.4,,,,,,,,,,grass carp 2006
0906MIL0055,0906MIL0055_C,137,Millsite Lake,Jefferson,Theresa,506,205,2240,907,4.4,76.1,23.2,42,12.8,no,12.47,1997-2019,44.29094,-75.77578,B,,no,Camp Wabasso Cabins; Camp Wabasso Children's Camp,recreation and public bathing,none reported,Eurasian watermilfoil,banded mystery snail,0,,,,NA,Fully supported,Threatened,Fully supported,Good,Fair,Fully supported,NA,NA,,1,1,1,0,0,0,0,0,"Navigate 2018, 2017, 2009, 2007; Renovate 2014; herbicide 1997",Millsite Lake Association,yes,"Janice and Michael Douglass, Steven DuBois, Gail and Bob Wright, George Kabel",Adirondack,St. Lawrence River,western Adk,western Adk,CSLAP,yes,,0,0,0,CSLAP,no,0.5,,,,4,,,,,,
1004MIR0250,1004MIR0250_C,149,Mirror Lake,Essex,Lake Placid,122,49,988,400,8.1,60,18,13.77936,4.2,no,1.04,"1998-2001, 2003-2011, 2013-2019",44.29043,-73.98011,B(T),A,no,Crowne Plaza Lake Placid Resort; Golden Arrow Lakeside Resort; North Elba Municipal Beach; Mirror Lake Inn; High Peaks Resort Lakeside,recreation and public bathing,none reported,none reported,banded mystery snail,0,,,no,NA,Fully supported,Fully supported,Fully supported,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,physical,Mirror Lake Watershed Association,yes,"Margaret Murphy, Denise Bujold ",Adirondack,Lake Champlain,eastern Adk,eastern Adk,CSLAP,yes,,0,0,0,CSLAP,no,0.5,,,,,,,,,,
1306MON0598,1306MON0598_C,186,Monhagen Lake,Orange,Wallkill,64,26,385,156,6,23.6,7.2,11.8,3.6,no,0.98,"2003-2005, 2008-2010",41.45844,-74.45403,AA,B,yes,,potable water and recreation,none reported,none reported,none reported,7.8,Lake Guymard,,,Fully supported,Fully supported,Fully supported,Fully supported,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,,yes,,,Lower Hudson River,,lower Hudson,CSLAP,no,,0,0,0,CSLAP,no,0.61,,,,,,,,,,"copper sulfate 2004, 2003"
1401MON0186,1401MON0186_C,236,Montgomery Lake,Sullivan,Highland,19,8,171,69,8.8,32.8,10,15.4,4.7,no,0.87,2014-2019,41.5254,-74.91719,B,,no,,recreation,none reported,none reported,none reported,9.2,Swinging Bridge Reservoir,"2012, 2013, 2015, 2016, 2017, 2019",yes,NA,Unassessed,Impaired,Unassessed,Unassessed,Unassessed,Unassessed,7/14/2019,9/15/2019,,11,6,6,7,4,1,8,4,,Montgomery Lake Association,yes,Brenda Derfner,Downstate,Delaware River,Mid Atlantic,Mid Hudson,CSLAP,yes,,6,2,3,CSLAP,no,0.61,,,,,,,,,,
0905MOO0071,0905MOO0071_C,98,Moon Lake,Jefferson,Theresa,218,88,914,370,4.2,20,6.1,12.1,3.7,no,0.69,1992-1996,44.25247,-75.73781,C,,no,,recreation,none reported,Eurasian watermilfoil; Curly leafed pondweed,none reported,0,,"2015, 2016",yes,NA,NA,Impaired,Stressed,Poor,Fair,Fully supported,NA,NA,,6,2,1,6,7,0,0,0,,,,,,St. Lawrence River,western Adk,western Adk,CSLAP,no,,2,2,1,CSLAP,no,1.275363463,,,,,,,,"large leaf pondweed, flat stemmed pondweed, Robbins pondweed, floating leaf pondweed, unidentified narrow leaf pondweed, coontail, common water weed, yellow water lily, white water lily, arrowhead, bur reed, and pickerel weed ",,
#N/A,#N/A,1003,Moreau Lake,Saratoga,Moreau,128,52,470,190,3.7,50,15.4,32.2,9.8,no,5.34,1994-2002,43.23125,-73.71195,A(T),A,yes,Moreau Lake State Park beach,"potable water, recreation, and public bathing",none reported,Eurasian watermilfoil,none reported,0,,,,Fully supported,Fully supported,Fully supported,Fully supported,Good,Good,Fully supported,NA,NA,,5,2,0,0,0,0,0,0,,,,,,Upper Hudson River,eastern Adk,Mohawk,CSLAP,no,,0,0,0,CSLAP,no,0.5,,,,6,,,,,,
1201MOU0691,1201MOU0691_C,151,Mountain Lake,Fulton,Gloversville,32,13,314,127,9.8,14.4,4.4,6.8,2.1,no,0.26,1998-2001,43.10643,-74.37011,C,A,no,,recreation,none reported,none reported,none reported,2.2,Peck Lake,,,NA,NA,Fully supported,Fully supported,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,,,,,Mohawk/Hudson River,,eastern Adk,CSLAP,no,,0,0,0,CSLAP,no,0.8095,,,,,,,,,,
0902MOU0050,0902MOU0050_C,85,Mountain View Lake,Franklin,Belmont,198,80,283522,114735,1428.8,,,3.9,1.2,no,0,"1991-1995, 2001-2009",44.69896,-74.12517,B(T),A,no,,recreation,none reported,Eurasian watermilfoil,none reported,0,,,,NA,Fully supported,Stressed,Stressed,Good,Fair,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,physical,Mountain View Association,,,,St. Lawrence River,western Adk,eastern Adk,CSLAP,no,,0,0,0,CSLAP,no,0.64,,,,,,,,,,
1310NAS0034,1310NAS0034_C,6,Nassau Lake,Rensselaer,Nassau,173,70,8520,3448,49.3,11.5,3.5,5.9,1.8,no,0.07,"1986-1990, 1997-2000, 2018-2019",42.53785,-73.60379,B,B,no,,recreation,none reported,Water chestnut; Curly leafed pondweed,none reported,0,,"2012, 2013, 2014, 2016, 2017, 2019",yes,NA,Stressed,Impaired,Stressed,Poor,Fair,Precluded,7/17/2019,9/25/2019,,8,3,8,5,0,3,2,8,,Nassau Lake Park Improvement Association,yes,"Brian Wilson, James Prime, Robert Zimmerman",,Lower Hudson River,,mid Hudson,CSLAP,no,,6,2,3,CSLAP,no,0.508130081,,,,,,copper sulfate,,"yellow water lily, white water lily",,"copper sulfate 2000, 1998, 1997"
0303NOR1041,0303NOR1041_C,19,North Sandy Pond,Oswego,Sandy Creek,2400,971,47653,19284,19.9,13.5,4.1,7.9,2.4,no,0.32,1986-1990,43.65677,-76.17955,B,,no,,recreation,none reported,Eurasian watermilfoil; variable watermilfoil; European frogbit; curly-leafed pondweed,zebra mussels,0,,"2015, 2016",yes,NA,Stressed,Impaired,Unassessed,Unassessed,Fair,Stressed,NA,NA,,6,2,0,4,2,0,0,0,,,,,Central,Lake Ontario,Ontario,Central NY,CSLAP,no,,2,2,1,CSLAP,yes,0.381097561,,,,,,,,"common waterweed, yellow waterlily, and pickerel weed",,
1404OQU0383,1404OQU0383_C,30,Oquaga Lake,Broome,Deposit,134,54,1557,630,11.6,114.8,35,45.6,13.9,no,3.33,"1987-1992, 2002-2019",42.02236,-75.45929,AA,A,yes,Scott's Oquaga Lake House Beach,"potable water, recreation, and public bathing",none reported,none reported,none reported,5.5,Deer Lake,,,Fully Supported,Fully Supported,Fully Supported,Fully Supported,Unknown,Unknown,Fully Supported,NA,NA,,0,0,0,0,0,0,0,0,,Oquaga Lake Improvement Association ,yes,Ben Hanson,Central,Delaware River,Mid Atlantic,Central NY,CSLAP,yes,,0,0,0,CSLAP,no,0.36,,,,,,,,,,
1301ORA0340,1301ORA0340_C,109,Orange Lake,Orange,Newburgh,410,166,6679,2703,16.3,21,6.4,8.2,2.5,no,0.27,"1994-1998, 2002, 2005, 2011-2014, 2016-2019",41.54874,-74.10358,B,A,no,,recreation,none reported,Eurasian watermilfoil,none reported,0,,"2012, 2013, 2014, 2015, 2016, 2017, 2019",yes,NA,Stressed,Impaired,Stressed,Poor,Fair,Fully supported,7/28/2019,9/15/3019,,15,6,5,4,10,8,2,4,carp,Orange Lake Civic Association,yes,"Donald, Karen, Bo and Kayla DuBois",Downstate,Lower Hudson River,Hudson Valley,lower Hudson,CSLAP,yes,,7,2,3,CSLAP,no,0.567388087,,,,,,,,,,
0702OTI0175,0702OTI0175_CSL1,256,Otisco Lake - S1,Onondaga,"Spafford, Otisco",2210,894,27136,10981,12.3,65.9,20.1,33.5,10.2,no,1.74,2017-2019,42.8745,-76.29633,AA,C,yes,,potable water and recreation,,"Eurasian watermilfoil, Starry Stonewart, Curly Leafed Pondweed, Water Chestnut","Fishhook Waterflea, Asian Clam, Common Carp, Zebra Mussel, Scud, Green Sunfish",0,,"2015, 2019",yes,Threatened,Unassessed,Stressed,Stressed,Unassessed,Unassessed,Unassessed,6/15/2019,8/13/2019,,1,1,1,0,0,0,0,0,,Otisco Lake Preservation Association,yes,"Jennifer Griffin, Ben Hardwick",,Oswego River,,,CSLAP,yes,,,,,CSLAP,yes,0.477520955,,,,,,,,,,
0702OTI0175,0702OTI0175_CSL2,256,Otisco Lake - S2,Onondaga,"Spafford, Otisco",2210,894,27136,10981,12.3,65.9,20.1,33.5,10.2,no,1.74,2017-2019,42.8745,-76.29633,AA,C,yes,,potable water and recreation,,"Eurasian watermilfoil, Starry Stonewart, Curly Leafed Pondweed, Water Chestnut","Fishhook Waterflea, Asian Clam, Common Carp, Zebra Mussel, Scud, Green Sunfish",0,,"2015, 2019",yes,Threatened,Unassessed,Stressed,Stressed,Unassessed,Unassessed,Unassessed,6/15/2019,8/13/2019,,1,1,1,0,0,0,0,0,,Otisco Lake Preservation Association,yes,"Jennifer Griffin, Ben Hardwick",,Oswego River,,,CSLAP,yes,,,,,CSLAP,yes,0.477520955,,,,,,,,,,
0801OTT0926,0801OTT0926_C,99,Otter Lake,Oneida,Forestport,282,114,1478,598,5.2,9.8,3,4.6,1.4,no,0.35,"1992-1996, 2002-2009, 2011, 2013, 2015-2019",43.59178,-75.11809,A,A,yes,,potable water and recreation,none reported,none reported,none reported,13.7,Fulton Second Lake,2019,no,Fully supported,Fully supported,Stressed,Fully supported,Good,Good,Fully supported,7/29/2019,7/29/2019,,2,1,0,0,0,0,0,0,carp,Otter Lake Association ,yes,Jim LaFountain,Adirondack,Black River,western Adk,western Adk,CSLAP,no,,0,0,0,CSLAP,no,0.762195122,,,,,,,,,,"grass carp 2007, 2006"
0706OWA0212,0706OWA0212_CSL1,61.1,Owasco Lake - S1,Cayuga,"Owasco, Fleming, Niles, Moravia, Scipio",6784,2745,129683,52480,19.1,166,50.6,95.5,29.1,no,3.1,"1989-1994, 1997, 2017-2019",42.83135,-76.50767,AA(T),C,yes,Emerson Park Beach; Deauville Island Beach; Casowasco Camp & Retreat Center; Camp Columbus; Camp Y-Owasco; Owasco Yacht Club; Camp Rotary,"potable water, recreation, and public bathing",none reported,Eurasian watermilfoil; Curly-leafed pondweed; starry stonewort,zebra mussels; Asian clam; scud,0,,"2013, 2014, 2015, 2016, 2017, 2019",yes,Impaired,Impaired,Impaired,Fully supported,Fair,Fair,Fully supported,7/31/2019,10/11/2019,,4,4,10,7,9,6,2,1,,Owasco Watershed Lake Association,yes,"(1) Brian Brundage, (2) Mark and Michelle Plis",,Oswego River,,Finger Lakes,CSLAP,no,,6,2,3,CSLAP,yes,0.491069655,,,,6.333333333,,,,,,
0706OWA0212,0706OWA0212_CSL2,61.2,Owasco Lake - S2,Cayuga,"Owasco, Fleming, Niles, Moravia, Scipio",6784,2745,129683,52480,19.1,166,50.6,95.5,29.1,no,3.1,2017-2019,42.83135,-76.50767,AA(T),C,yes,Emerson Park Beach; Deauville Island Beach; Casowasco Camp & Retreat Center; Camp Columbus; Camp Y-Owasco; Owasco Yacht Club; Camp Rotary,"potable water, recreation, and public bathing",none reported,Eurasian watermilfoil; Curly-leafed pondweed; starry stonewort,zebra mussels; Asian clam; scud,0,,"2013, 2014, 2015, 2016, 2017, 2019",yes,Impaired,Impaired,Impaired,Fully supported,Fair,Fair,Fully supported,7/31/2019,10/11/2019,,4,4,10,7,9,6,2,1,,Owasco Watershed Lake Association,yes,"(1) Brian Brundage, (2) Mark and Michelle Plis",,Oswego River,,Finger Lakes,CSLAP,no,,6,2,3,CSLAP,yes,0.491069655,,,,6.333333333,,,,,,
1302PAL0061A,1302PAL0061A_C,246,Palmer Lake,Putnam,Carmel,14,6,460,186,32.8,6.9,2.1,4,1.2,no,0,2016-2019,42.79458,-76.493173,B,A,no,,recreation,,Eurasian watermilfoil; brittle naiad,none reported,0,,2019,no,NA,Stressed,Impaired,Fully supported,Good,Good,Fully supported,7/7/2019,7/7/2019,,0,0,1,0,0,0,0,0,,Hill and Dale Property Owners Inc.,yes,"Kathy Kahng, Nicola Roe, John Olson",Downstate,Lower Hudson River,Hudson Valley,lower Hudson,CSLAP,yes,,0,0,0,CSLAP,no,0.635162602,,,,,,,,"common waterweed, coontail, naiads, white water lily, yellow water lily",,
0703PAN0094,0703PAN0094_C,103,Panther Lake,Oswego,Constantia,122,49,983,398,8.1,18,5.5,8.5,2.6,no,0.36,"1993-1997, 2014-2019",43.32938,-75.90873,B,A,no,,recreation,none reported,Eurasian watermilfoil,none reported,0,,,,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,,0,0,2,0,0,0,0,0,,Panther Lake Association,yes,"Bruce and Debbie Walters, James Lemm, Art and Lynn Montani",Central,Oswego River,west central,Central NY,CSLAP,yes,,0,0,0,CSLAP,no,0.889227642,,,,,,Cutrine Plus 2016,,,,
1104PAR0432,1104PAR0432_C,184,Paradox Lake,Essex,Schroon Lake,845,342,4965,2009,5.9,60.7,18.5,28.5,8.7,no,2.83,"2003, 2005, 2007-2011, 2013",43.88601,-73.69285,AA,0,yes,Southwoods Camp; Lake Paradox Club; Sunderland Cottages,"potable water, recreation, and public bathing",none reported,Eurasian watermilfoil; Curly leafed pondweed,none reported,0,,,,Fully supported,Fully supported,Fully supported,Fully supported,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,,yes,,,Upper Hudson River,eastern Adk,eastern Adk,CSLAP,no,,0,0,0,CSLAP,no,0.522,,,,,,,,,,
1104PAR0432,#N/A,184.2,Paradox Lake-Site 2,Essex,Schroon Lake,845,342,4965,2009,5.9,60.7,18.5,28.5,8.7,no,0,"2003, 2005, 2007-2011, 2013",43.89037,-73.67063,AA,0,yes,Southwoods Camp; Lake Paradox Club; Sunderland Cottages,"potable water, recreation, and public bathing",none reported,Eurasian watermilfoil; Curly-leafed pondweed,none reported,0,,,,Fully supported,Fully supported,Fully supported,Fully supported,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,,,,,Upper Hudson River,eastern Adk,eastern Adk,CSLAP,no,,0,0,0,CSLAP,no,0.522,,,,,,,,,,
1302PEA0093,1302PEA0093_C,164,Peach Lake,Putnam/Westchester,Southeast,250,101,1097,444,4.4,29.5,9,12.1,3.7,no,1.5,"1999-2009, 2011, 2013-2019",41.36288,-73.57987,B,,no,private beach,recreation and public bathing,none reported,Eurasian watermilfoil,none reported,0,,"2013, 2015, 2016, 2017, 2019",yes,NA,Impaired,Impaired,Stressed,Poor,Poor,Fully supported,7/31/2019,10/1/2019,,5,2,2,3,2,0,9,0,,Peach Lake Environmental Coalition ,yes,"Lorraine Janus, Jack Waltzer, Charlie Voelkl, Scott Cerosky",Downstate,Lower Hudson River,Hudson Valley,lower Hudson,CSLAP,yes,,5,2,3,CSLAP,no,0.56,,,,,,,,,,
1201PEC0686,1201PEC0686_C,100,Peck Lake,Fulton,Bleeker,1370,554,12257,4960,8.9,35.1,10.7,19,5.8,no,0.85,"1992-1997, 2009-2012, 2014-2019",43.11461,-74.41234,C,C,no,,recreation,none reported,none reported,spiny waterflea,0,,,,NA,NA,Fully supported,Fully supported,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,Peck's Lake Protective Association ,yes,"Tom Bielli, Herb and Kit Roes",Adirondack,Mohawk/Hudson River,eastern Adk,eastern Adk,CSLAP,yes,,0,0,0,CSLAP,no,0.762195122,,,,,,,,,,
0602PET0078,0602PET0078_C,20,Petonia Lake,Chenango,Greene,26,10,442,179,17.2,30.2,9.2,14.8,4.5,no,0.59,"1986-1990, 2001-2019",42.33173,-75.79847,A,,yes,,potable water and recreation,none reported,none reported,none reported,6.6,Long Pond,,,Fully supported,Fully supported,Fully supported,Fully supported,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,1,0,0,,Petonia Lake Association,yes,Jim and Valerie Kozak,Central,Susquehanna River,west central,Central NY,CSLAP,yes,,1,1,0,CSLAP,no,0.444613821,,,,,,,hand harvesting 2017,,,
1104PIS0234,1104PIS0234_C,165,Piseco Lake,Hamilton,Arietta,2848,1153,37808,15300,13.3,125,38.1,58,17.7,no,1.52,1999-2003,43.41161,-74.54923,B,A,no,Irondequoit Inn; Pleasant Manor; Sleepy Hollow Campground; Bonnie Brae Trailer Park,recreation and public bathing,none reported,none reported,spiny waterflea,0,,,,Fully supported,Fully supported,Fully supported,Fully supported,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,,,,,Upper Hudson River,eastern Adk,eastern Adk,CSLAP,no,,0,0,0,CSLAP,no,0.88,,,,,,,,,,
1201PLE0745,1201PLE0745_C,174,Pleasant Lake,Fulton,Stratford,243,98,841,340,3.5,50,14.3,22.1,6.7,no,2.56,"2000-2001, 2003-2011, 2013-2019",43.18847,-74.59986,B,A,no,,recreation,none reported,none reported,none reported,3.5,Stewarts Landing,,,NA,Fully supported,Fully supported,Fully supported,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,Stratford Pleasant Lake Club,yes,Robert Vaniglia,Adirondack,Mohawk/Hudson River,eastern Adk,eastern Adk,CSLAP,yes,,0,0,0,CSLAP,no,0.76,,,,,,,,,,
